section_id,section_title,topic_id,topic_title,question_id,question_text,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,obstetrics-gynae-gu,"Obstetrics, Gynaecology and Genito-urinary Scenarios",OBG005,"A 51-year-old woman with severe menopausal vasomotor symptoms (hot flushes, night sweats) is being considered for HRT. She has a uterus, no personal/family history of breast cancer or VTE, BP 130/82. Per NICE NG23, which HRT regimen is most appropriate?",combined HRT — oestrogen plus continuous progestogen (for amenorrhoeic women >12 months without periods) or sequential progestogen (for perimenopausal women still having periods),no HRT regardless of preference,oestrogen monotherapy in a woman with uterus,progestogen monotherapy,testosterone monotherapy,combined HRT — oestrogen plus continuous progestogen (for amenorrhoeic women >12 months without periods) or sequential progestogen (for perimenopausal women still having periods),Per NICE NG23 (menopause): women with a uterus require combined HRT (oestrogen + progestogen) — oestrogen-only HRT causes endometrial hyperplasia and cancer. Regimen depends on menopausal status: sequential combined (cyclical progestogen) for perimenopausal women still having periods; continuous combined ('bleed-free') for women postmenopausal (>12 months amenorrhoea or >54 years). Oestrogen monotherapy is reserved for women who have had a hysterectomy. Transdermal route preferred over oral if VTE risk concerns.
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,obstetrics-gynae-gu,"Obstetrics, Gynaecology and Genito-urinary Scenarios",OBG006,"A 51-year-old woman is considering HRT. She is a non-smoker but has a BMI of 32 kg/m² and a personal history of unprovoked DVT 8 years ago. She is severely symptomatic with menopausal hot flushes. Per NICE NG23 and FSRH, what is the most appropriate HRT route if HRT is to be used?",avoid HRT entirely; offer SSRI/SNRI (e.g. venlafaxine) for vasomotor symptoms,oral combined HRT — high-dose oestrogen,oral oestrogen monotherapy,transdermal HRT (lower VTE risk than oral) plus progestogen; specialist haematology input may be helpful given personal VTE history,vaginal oestrogen only,transdermal HRT (lower VTE risk than oral) plus progestogen; specialist haematology input may be helpful given personal VTE history,"Per NICE NG23 and BMS guidance: oral HRT increases VTE risk (especially first-pass hepatic metabolism — oral oestrogen increases hepatic clotting factor production). Transdermal HRT (patches, gel) bypasses first-pass and has a much lower (probably no increased) VTE risk. For women at increased VTE risk, transdermal is preferred. For women with prior unprovoked VTE, haematology input is helpful — generally transdermal HRT acceptable with risk discussion. Non-hormonal alternatives for hot flushes: SSRIs (paroxetine, fluoxetine), SNRIs (venlafaxine), clonidine, gabapentin."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,obstetrics-gynae-gu,"Obstetrics, Gynaecology and Genito-urinary Scenarios",OBG007,"A 28-year-old pregnant woman at 12 weeks gestation has confirmed asymptomatic bacteriuria (E. coli on MSU). She has no penicillin allergy. Per NICE NG109, which is the most appropriate management?",amoxicillin or cefalexin (per sensitivities) for 7 days; nitrofurantoin avoided at term,ciprofloxacin 500 mg BD for 3 days,no treatment as asymptomatic,observation only,trimethoprim 200 mg BD for 7 days,amoxicillin or cefalexin (per sensitivities) for 7 days; nitrofurantoin avoided at term,"Per NICE NG109 and antenatal guidance: asymptomatic bacteriuria in pregnancy must be treated (untreated → pyelonephritis, preterm labour, low birth weight). 7-day course based on sensitivities. Antibiotic safety in pregnancy: amoxicillin and cefalexin SAFE throughout. Nitrofurantoin: avoid AT TERM (last trimester) — neonatal haemolysis risk. Trimethoprim: avoid FIRST trimester — folate antagonist, neural tube defects. Quinolones, tetracyclines, aminoglycosides: avoid (fetal toxicity)."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,obstetrics-gynae-gu,"Obstetrics, Gynaecology and Genito-urinary Scenarios",OBG008,"A 30-year-old woman has heavy menstrual bleeding (HMB) without anaemia or structural abnormality. She does not currently want pregnancy. Per NICE NG88, which is the most appropriate first-line treatment?",endometrial ablation,hormonal IUS (Mirena — levonorgestrel-releasing intrauterine system),hysterectomy,oral norethisterone short-term,tranexamic acid PRN during periods only,hormonal IUS (Mirena — levonorgestrel-releasing intrauterine system),"Per NICE NG88 (HMB): first-line for HMB without structural abnormality is the LNG-IUS (Mirena), if long-term contraception is acceptable. It significantly reduces menstrual blood loss (>90% in many women), provides contraception, and protects against endometrial hyperplasia. Second-line options: COC, tranexamic acid (anti-fibrinolytic, for women wanting non-hormonal), NSAIDs (mefenamic acid). Norethisterone has more side effects. Surgical options (endometrial ablation, hysterectomy) reserved for failed medical treatment or completed family."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,obstetrics-gynae-gu,"Obstetrics, Gynaecology and Genito-urinary Scenarios",OBG009,"A 26-year-old woman with confirmed bacterial vaginosis (BV) — thin grey-white discharge, fishy odour, clue cells on microscopy — is not pregnant. Per BASHH and BNF, which is the most appropriate first-line treatment?",clotrimazole 1% cream,ciprofloxacin 500 mg BD for 7 days,fluconazole 150 mg single dose,metronidazole 400 mg BD PO for 5–7 days (or 2 g PO single dose if adherence concerns),oxytetracycline 500 mg BD for 7 days,metronidazole 400 mg BD PO for 5–7 days (or 2 g PO single dose if adherence concerns),"Per BASHH (British Association for Sexual Health and HIV) guideline: bacterial vaginosis is overgrowth of anaerobes (e.g. Gardnerella vaginalis). First-line: metronidazole 400 mg BD PO for 5–7 days. Alternatives: 2 g PO single dose (lower cure but better adherence), intravaginal metronidazole gel, intravaginal clindamycin cream. Counsel: avoid alcohol with metronidazole (disulfiram-like reaction). Clotrimazole and fluconazole are for candida. Sexual partner treatment not routinely needed."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,obstetrics-gynae-gu,"Obstetrics, Gynaecology and Genito-urinary Scenarios",OBG010,"A 24-year-old sexually active woman has confirmed chlamydia (Chlamydia trachomatis on NAAT). She is asymptomatic. She has no allergies and is not pregnant. Per BASHH, which is the most appropriate management?",azithromycin 1 g single dose,clindamycin,doxycycline 100 mg BD PO for 7 days; abstain from sex (including with condoms) for 7 days; partner notification and treatment,metronidazole,no treatment needed if asymptomatic,doxycycline 100 mg BD PO for 7 days; abstain from sex (including with condoms) for 7 days; partner notification and treatment,Per BASHH chlamydia guideline (updated): first-line is doxycycline 100 mg BD for 7 days (replaced single-dose azithromycin due to concerns about Mycoplasma genitalium resistance and lower efficacy in rectal infection). Alternatives in pregnancy or doxycycline contraindication: azithromycin 1 g STAT then 500 mg OD for 2 days. Counsel: abstain from sex (including with condoms) for 7 days after starting treatment AND until partner(s) treated. Partner notification and treatment essential. Test of cure not routine for uncomplicated genital infection except in pregnancy.
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,obstetrics-gynae-gu,"Obstetrics, Gynaecology and Genito-urinary Scenarios",OBG011,"A 30-year-old woman has confirmed gonorrhoea (Neisseria gonorrhoeae on NAAT, sensitivities pending). She is not pregnant. Per BASHH 2024 guidance, which is the most appropriate first-line antibiotic for uncomplicated genital infection?",ceftriaxone 1 g IM single dose,ciprofloxacin 500 mg BD for 7 days,doxycycline 100 mg BD for 7 days,metronidazole 400 mg BD for 5 days,penicillin V 500 mg QDS for 7 days,ceftriaxone 1 g IM single dose,"Per BASHH gonorrhoea guideline (updated due to rising resistance): first-line is ceftriaxone 1 g IM single dose (single dose increased from 500 mg). Antimicrobial resistance to gonorrhoea is a major concern (extensively drug-resistant strains emerging globally). Test of cure essential 2 weeks after treatment. Co-treat for chlamydia if NAAT positive or empirically. Partner notification and treatment, abstinence advice as for chlamydia. Specialist GUM clinic referral preferred."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,obstetrics-gynae-gu,"Obstetrics, Gynaecology and Genito-urinary Scenarios",OBG012,"A 17-year-old girl attends the community pharmacy and requests the progestogen-only pill (POP) over-the-counter under the new pharmacy service. She has not had her blood pressure or BMI taken. Per the PGD/service specification, which is the most appropriate action?",decline the request as POPs cannot be sold OTC,"perform blood pressure and BMI as required by the service, undertake medical/contraceptive history, document the consultation, sign a consent form for under-18s, and provide POP if eligible (or refer to GP/sexual health)",provide the COC instead,provide the POP without consultation,refer to GP only,"perform blood pressure and BMI as required by the service, undertake medical/contraceptive history, document the consultation, sign a consent form for under-18s, and provide POP if eligible (or refer to GP/sexual health)","Per the NHS England Pharmacy Contraception Service (launched 2023): community pharmacists can initiate or supply ongoing contraception (POP) following a structured consultation. The service requires assessment using GMC Fraser/Gillick competence in under-16s, medical and contraceptive history, BP and BMI, drug interactions check, contraindications screen (UKMEC criteria), counselling on use/missed pills/STI risk. Documentation in shared health record. Patients not eligible or with red flags are referred to GP or sexual health."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,obstetrics-gynae-gu,"Obstetrics, Gynaecology and Genito-urinary Scenarios",OBG013,"A 28-year-old woman with epilepsy on lamotrigine 200 mg BD is planning pregnancy. Her seizures are well controlled. Per BNF, MHRA and UKTIS, which is the most appropriate advice?","continue lamotrigine, start folic acid 5 mg OD from preconception until at least 12 weeks gestation, optimise control before conception, refer to specialist for pre-conception counselling",stop all anti-epileptics during pregnancy,switch to sodium valproate,switch to phenobarbital,take folic acid 400 micrograms only,"continue lamotrigine, start folic acid 5 mg OD from preconception until at least 12 weeks gestation, optimise control before conception, refer to specialist for pre-conception counselling",Per BNF and UKTIS: lamotrigine is one of the preferred AEDs in pregnancy (lower teratogenicity than valproate or phenobarbital). Folic acid 5 mg OD from preconception to at least 12 weeks. Uncontrolled seizures pose risk to mother and fetus — continuing effective treatment is essential. Levetiracetam is another preferred AED. Sodium valproate must be avoided unless no alternative (MHRA Pregnancy Prevention). Lamotrigine levels often drop during pregnancy (induced metabolism) — closer monitoring and dose adjustments may be needed.
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,obstetrics-gynae-gu,"Obstetrics, Gynaecology and Genito-urinary Scenarios",OBG014,"A 75-year-old man with newly diagnosed benign prostatic hyperplasia (BPH) has moderate symptoms (IPSS 14, poor stream, nocturia x3). He has stable angina (on aspirin, GTN, ramipril, bisoprolol). Per NICE NG97, which is the most appropriate initial drug treatment?",5α-reductase inhibitor (e.g. finasteride) — particularly if prostate is enlarged,alpha-1 antagonist (e.g. tamsulosin 400 micrograms OD),combined alpha + 5ARI from outset,immediate prostatectomy,no treatment,alpha-1 antagonist (e.g. tamsulosin 400 micrograms OD),"Per NICE NG97 (lower urinary tract symptoms in men): for moderate-severe LUTS related to BPH, an alpha-1 antagonist (tamsulosin, alfuzosin, doxazosin) is first-line — works rapidly to relax smooth muscle in bladder neck/prostate. 5-alpha reductase inhibitors (finasteride, dutasteride) shrink the prostate over months — added if prostate clearly enlarged (PSA >1.4) or as combination therapy. Side effects of alpha-1: postural hypotension (especially first dose — counsel to take at night initially), retrograde ejaculation. Caution in patients on antihypertensives. Counsel about intra-operative floppy iris syndrome if cataract surgery planned (BNF warning)."
